Date,BlockP,BlockT,C1P,C1T,C1L,C21P,C21T,C21interfacial_L,С21petrol_L,С22P,С22T,С22interfacial_L,С22petrol_L,OH11P,OH11T,OH11interfacial_L,OH12P,OH12T,OH12interfacial_L,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,P3Tinput,P3Toutput,P3Pinput,P3Poutput,P3Tcoolant,P3Tgases,P3Pburner,Water
2021-05-22 04:00:00,6.4,15.0,5.8,15.0,65.0,2.6,44.0,51.0,75.0,2.6,43.0,51.0,76.0,1.1,38.0,51.0,1.1,41.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,53.0,129.0,0.4,15.0,44.0,5.0,4.0,52.0,104.0,0.4,1.105272
2021-05-22 06:00:00,6.6,15.0,5.7,15.0,64.0,2.5,44.0,52.0,75.0,2.5,43.0,52.0,74.0,1.1,38.0,51.0,1.1,42.0,51.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.0,4.0,52.0,105.0,0.4,16.0,44.0,5.0,4.0,53.0,103.0,0.4,1.088184
2021-05-22 08:00:00,6.5,15.0,6.0,15.0,67.0,2.5,43.0,52.0,76.0,2.5,43.0,52.0,73.0,1.2,38.0,50.0,1.1,41.0,51.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,4.0,54.0,283.0,0.4,16.0,47.0,5.0,4.0,56.0,169.0,0.4,1.09491
2021-05-22 10:00:00,6.4,15.0,5.9,15.0,65.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,74.0,1.2,38.0,51.0,1.2,42.0,51.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.1,3.2,53.0,107.0,0.4,16.0,49.0,4.5,3.2,56.0,127.0,0.4,1.096176
2021-05-22 12:00:00,6.4,15.0,5.8,15.0,67.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,75.0,1.0,40.0,51.0,1.0,42.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.5,3.9,52.0,103.0,0.4,16.0,43.0,5.5,4.0,53.0,96.0,0.4,1.097862
2021-05-22 14:00:00,6.2,15.0,5.6,15.0,67.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,75.0,1.0,40.0,51.0,1.0,42.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,51.0,4.9,3.4,56.0,177.0,0.4,17.0,43.0,5.0,3.8,52.0,92.0,0.4,1.099044
2021-05-22 16:00:00,6.5,15.0,5.8,15.0,67.0,2.5,44.0,52.0,74.0,2.5,44.0,52.0,75.0,1.2,40.0,51.0,1.2,42.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,4.9,3.5,56.0,134.0,0.4,17.0,44.0,5.0,3.6,53.0,214.0,0.4,1.096566
2021-05-22 18:00:00,6.2,15.0,5.9,15.0,65.0,2.5,44.0,52.0,74.0,2.5,44.0,52.0,76.0,1.1,40.0,51.0,1.1,42.0,51.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,5.0,3.6,56.0,230.0,0.4,17.0,45.0,5.0,3.6,53.0,215.0,0.4,1.092498
2021-05-22 20:00:00,6.3,15.0,5.9,15.0,64.0,2.5,45.0,52.0,74.0,2.5,44.0,52.0,75.0,1.2,40.0,51.0,1.2,42.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.3,3.4,53.0,108.0,0.4,17.0,44.0,4.3,3.4,52.0,199.0,0.4,1.098324
2021-05-22 22:00:00,6.2,15.0,5.8,15.0,66.0,2.5,43.0,52.0,75.0,2.5,43.0,52.0,75.0,1.2,40.0,51.0,1.5,41.0,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,5.0,4.0,54.0,125.0,0.4,16.0,46.0,5.0,4.0,54.0,110.0,0.4,1.09743
2021-05-23 00:00:00,6.3,15.0,5.7,15.0,67.0,2.4,44.0,52.0,75.0,2.5,44.0,52.0,75.0,1.1,40.0,51.0,1.1,41.86904761904762,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,4.0,54.0,284.0,0.4,16.0,43.0,5.0,4.0,51.0,186.0,0.4,0.536805
2021-05-23 02:00:00,6.3,15.0,6.0,15.0,62.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,72.0,1.2,40.0,51.0,1.2,41.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,55.0,285.0,0.4,16.0,45.0,5.0,4.0,54.0,238.0,0.4,0.538746
2021-05-23 04:00:00,6.3,15.0,5.8,15.0,65.0,2.5,44.0,51.0,77.0,2.5,43.0,51.0,76.0,1.1,38.0,51.0,1.1,42.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,53.0,112.0,0.4,15.0,43.0,5.0,4.0,52.0,204.0,0.4,0.544698
2021-05-23 06:00:00,6.2,15.0,6.0,15.0,65.0,2.5,44.0,51.0,75.0,2.5,43.0,51.0,76.0,1.0,38.0,51.0,1.0,42.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,55.0,120.0,0.4,15.0,47.0,5.0,4.0,56.0,141.0,0.4,0.541968
2021-05-23 08:00:00,6.4,15.0,6.0,15.0,65.0,2.5,43.0,52.0,76.0,2.5,43.0,52.0,78.0,1.1,39.0,51.0,1.1,42.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,4.0,56.0,182.0,0.4,16.0,46.0,5.0,4.0,56.0,140.0,0.4,0.539751
2021-05-23 10:00:00,6.4,15.0,5.7,15.0,65.0,2.4,44.0,52.0,74.0,2.4,44.0,52.0,74.0,1.1,39.0,51.0,1.1,42.0,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,4.4,3.4,54.0,287.0,0.4,16.0,47.0,4.4,3.3,55.0,116.0,0.4,0.54024
2021-05-23 12:00:00,6.5,15.0,5.6,15.0,66.0,2.4,44.0,52.0,75.0,2.4,44.0,52.0,73.0,1.1,40.0,51.0,1.1,42.0,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,5.2,3.6,56.0,286.0,0.4,16.0,43.0,5.2,3.6,52.0,96.0,0.4,0.536736
2021-05-23 14:00:00,6.6,15.0,5.7,15.0,67.0,2.4,44.0,52.0,74.0,2.4,44.0,52.0,74.0,1.1,41.0,51.0,1.1,42.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.9,3.5,52.0,156.0,0.4,17.0,46.0,4.9,3.5,54.0,214.0,0.4,0.54216
2021-05-23 16:00:00,6.5,15.0,5.6,15.0,66.0,2.4,45.0,52.0,75.0,2.4,44.0,52.0,73.0,1.1,41.0,51.0,1.1,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.5,3.4,52.0,102.0,0.4,17.0,45.0,4.7,3.4,53.0,223.0,0.4,0.538599
2021-05-23 18:00:00,6.3,15.0,5.6,15.0,64.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,74.0,1.2,41.0,51.0,1.2,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.5,3.5,53.0,152.0,0.4,17.0,50.0,3.6,3.0,56.0,192.0,0.4,0.54237
2021-05-23 20:00:00,6.2,15.0,5.6,15.0,64.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,75.0,1.1,41.0,51.0,1.1,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,4.5,3.4,55.0,256.0,0.4,17.0,47.0,4.4,3.3,55.0,192.0,0.4,0.539268
2021-05-23 22:00:00,6.2,15.0,5.6,15.0,64.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,75.0,1.1,41.0,51.0,1.1,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,5.0,4.0,54.0,282.0,0.4,16.0,47.0,5.0,4.0,54.0,105.0,0.4,0.537585
2021-05-24 00:00:00,6.3,15.0,5.5,15.0,65.0,2.4,43.0,52.0,75.0,2.4,43.0,52.0,73.0,1.1,40.0,51.0,1.1,41.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,4.0,55.0,212.0,0.4,16.0,45.0,5.0,4.0,54.0,240.0,0.4,0.546003
2021-05-24 02:00:00,6.3,15.0,5.6,15.0,63.0,2.5,44.0,52.0,76.0,2.5,44.0,52.0,75.0,1.1,40.0,51.0,1.1,42.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,53.0,109.0,0.4,16.0,45.0,5.0,4.0,53.0,246.0,0.4,0.535686
2021-05-24 04:00:00,6.0,15.0,5.7,15.0,65.0,2.5,44.0,51.0,75.0,2.5,44.0,51.0,75.0,1.1,40.0,51.0,1.1,42.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,53.0,280.0,0.4,16.0,44.0,5.0,4.0,52.0,96.0,0.4,0.539598
2021-05-24 06:00:00,6.4,15.0,5.4,15.0,62.0,2.5,44.0,52.0,75.0,2.5,44.0,52.0,72.0,1.1,39.0,51.0,1.1,42.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,5.0,4.0,52.0,105.0,0.4,16.0,47.0,5.0,4.0,54.0,256.0,0.4,0.531699
2021-05-24 08:00:00,6.3,15.0,5.5,15.0,65.0,2.4,44.0,52.0,75.0,2.4,43.0,52.0,76.0,1.1,40.0,51.0,1.1,42.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,5.0,4.0,54.0,283.0,0.4,16.0,45.0,5.0,4.0,52.0,98.0,0.4,0.536439
2021-05-24 10:00:00,6.5,15.0,5.6,15.0,66.0,2.4,44.0,52.0,74.0,2.4,44.0,52.0,72.0,1.0,40.0,51.0,1.0,42.0,51.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.4,3.1,50.0,197.0,0.4,16.0,46.0,4.6,3.2,52.0,239.0,0.4,0.533295
2021-05-24 12:00:00,6.3,15.0,5.6,15.0,64.0,2.5,43.0,52.0,74.0,2.5,43.0,52.0,72.0,1.1,41.0,51.0,1.1,42.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.4,3.4,54.0,118.0,0.4,17.0,45.0,4.0,3.3,53.0,108.0,0.4,0.535908
2021-05-24 14:00:00,6.2,15.0,5.7,15.0,65.0,2.5,43.0,52.0,74.0,2.5,43.0,52.0,72.0,1.1,41.0,51.0,1.1,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,3.8,3.1,53.0,109.0,0.4,17.0,43.0,4.0,3.0,52.0,218.0,0.4,0.534288
2021-05-24 16:00:00,6.2,15.0,5.4,15.0,65.0,2.4,43.0,52.0,76.0,2.5,43.0,52.0,75.0,1.0,41.0,51.0,1.0,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.1,3.5,54.0,281.0,0.4,17.0,44.0,5.2,3.6,53.0,98.0,0.4,0.539136
2021-05-24 18:00:00,6.4,15.0,5.5,15.0,66.0,2.4,44.0,52.0,74.0,2.4,43.0,52.0,74.0,1.0,41.0,51.0,1.0,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,4.4,3.3,54.0,113.0,0.4,17.0,44.0,4.6,3.3,51.0,92.0,0.4,0.53514
2021-05-24 20:00:00,6.3,15.0,5.5,15.0,64.0,2.4,44.0,52.0,75.0,2.4,43.0,52.0,75.0,1.1,41.0,51.0,1.1,42.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.3,3.8,55.0,127.0,0.4,17.0,41.0,5.3,3.8,51.0,92.0,0.4,0.540921
2021-05-24 22:00:00,6.3,15.0,5.5,15.0,64.0,2.4,43.0,52.0,75.0,2.4,43.0,52.0,75.0,1.1,41.0,51.0,1.1,42.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.0,4.0,51.0,105.0,0.4,16.0,46.0,5.0,4.0,54.0,120.0,0.4,0.546357
2021-05-25 00:00:00,6.0,15.0,5.5,15.0,65.0,2.5,42.0,52.0,77.0,2.5,42.0,52.0,73.0,1.2,38.0,52.0,1.2,40.0,52.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,5.0,4.0,55.0,150.0,0.4,16.0,46.0,5.0,4.0,53.0,244.0,0.4,1.088106
2021-05-25 02:00:00,6.3,15.0,5.8,15.0,62.0,2.4,43.0,52.0,76.0,2.4,42.0,51.0,77.0,1.1,39.0,51.0,1.1,41.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.0,4.0,51.0,110.0,0.4,16.0,49.0,5.0,4.0,53.0,183.0,0.4,1.07952
2021-05-25 04:00:00,6.5,15.0,5.7,15.0,62.0,2.5,42.0,51.0,75.0,2.5,42.0,51.0,75.0,1.1,39.0,51.0,1.1,41.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,54.0,141.0,0.4,16.0,45.0,5.0,4.0,54.0,120.0,0.4,1.080396
2021-05-25 06:00:00,6.0,15.0,5.7,15.0,65.0,2.4,43.0,53.0,77.0,2.5,42.0,53.0,79.0,1.1,38.0,51.0,1.1,40.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,5.0,4.0,51.0,106.0,0.4,16.0,42.0,5.0,4.0,51.0,102.0,0.4,1.054866
2021-05-25 08:00:00,6.3,15.0,5.8,15.0,65.0,2.4,43.0,53.0,75.0,2.4,42.0,53.0,76.0,1.1,38.0,51.0,1.1,41.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,53.0,123.0,0.4,16.0,45.0,5.0,4.0,52.0,105.0,0.4,1.087374
2021-05-25 10:00:00,6.2,15.0,5.9,15.0,62.0,2.4,43.0,53.0,76.0,2.4,42.0,53.0,78.0,1.1,38.0,51.0,1.1,41.0,51.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,5.2,3.8,51.0,105.0,0.4,16.0,41.0,5.3,3.8,50.0,205.0,0.4,1.149018
2021-05-25 12:00:00,6.4,15.0,5.9,15.0,63.0,2.5,43.0,53.0,74.0,2.5,43.0,52.0,73.0,1.2,40.0,51.0,1.2,41.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.5,3.4,52.0,111.0,0.4,17.0,46.0,4.4,3.3,54.0,123.0,0.4,0.94614
2021-05-25 14:00:00,6.2,15.0,5.6,15.0,65.0,2.4,43.0,53.0,75.0,2.4,43.0,52.0,75.0,1.1,40.0,51.0,1.1,41.0,51.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,4.5,3.5,51.0,106.0,0.4,17.0,46.0,4.5,3.5,54.0,125.0,0.4,1.067862
2021-05-25 16:00:00,6.3,15.0,5.5,15.0,65.0,2.4,42.0,53.0,75.0,2.4,43.0,52.0,75.0,1.0,40.0,51.0,1.0,41.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,3.6,55.0,194.0,0.4,17.0,46.0,5.1,3.6,54.0,114.0,0.4,1.03893
2021-05-25 18:00:00,6.2,15.0,5.5,15.0,66.0,2.5,43.0,53.0,74.0,2.5,43.0,52.0,74.73504273504274,1.0,41.0,51.0,1.3,40.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,5.3,3.9,52.0,114.0,0.4,17.0,42.0,5.3,3.8,51.0,92.0,0.4,1.111746
2021-05-25 20:00:00,6.3,15.0,5.7,15.0,65.0,2.5,42.0,53.0,74.0,2.5,43.0,52.0,76.0,1.1,41.0,51.0,1.1,41.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,3.5,54.0,123.0,0.4,17.0,48.0,5.0,3.6,56.0,144.0,0.4,1.092222
2021-05-25 22:00:00,6.0,15.0,5.5,15.0,65.0,2.5,43.0,52.0,77.0,2.5,42.0,52.0,73.0,1.2,38.0,52.0,1.2,40.0,52.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,5.0,4.0,52.0,101.0,0.4,16.0,44.0,5.0,4.0,52.0,235.0,0.4,1.089606
2021-05-26 00:00:00,6.1,15.0,5.9,15.0,65.0,2.4,42.0,53.0,75.0,2.4,42.0,53.0,70.0,1.1,37.0,51.0,1.1,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.0,4.0,52.0,109.0,0.4,16.0,47.0,5.0,4.0,54.0,138.0,0.4,3.6877
2021-05-26 02:00:00,6.3,15.0,5.8,15.0,63.0,2.4,42.0,51.0,74.0,2.4,42.0,51.86776859504132,71.0,1.1,37.0,51.0,1.1,41.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,5.0,4.0,50.0,102.0,0.4,16.0,47.0,5.0,4.0,55.0,149.0,0.4,3.60356
2021-05-26 04:00:00,6.5,15.0,5.7,15.0,62.0,2.5,43.0,51.0,75.0,2.5,42.0,51.0,75.0,1.2,37.0,51.0,1.2,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,42.0,284.0,0.4,16.0,43.0,5.0,4.0,51.0,95.0,0.4,3.6107
2021-05-26 06:00:00,6.5,15.0,5.7,15.0,62.0,2.5,43.0,51.0,75.0,2.5,42.0,51.0,75.0,1.2,37.0,51.0,1.2,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,42.0,284.0,0.4,16.0,43.0,5.0,4.0,51.0,95.0,0.4,3.84168
2021-05-26 08:00:00,6.5,15.0,5.7,15.0,65.0,2.5,43.0,53.0,75.0,2.5,42.0,53.0,75.0,1.2,37.0,51.0,1.2,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,42.0,284.0,0.4,16.0,43.0,5.0,4.0,51.0,95.0,0.4,3.65708
2021-05-26 10:00:00,6.7,15.0,5.8,15.0,64.0,2.5,43.0,53.0,74.0,2.5,42.0,53.0,77.0,1.2,37.0,51.0,1.2,40.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.0,5.3,3.9,50.0,248.0,0.4,16.0,44.0,5.3,3.9,53.0,250.0,0.4,3.5673
2021-05-26 12:00:00,6.5,15.0,5.9,15.0,65.0,2.4,43.0,53.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,40.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.2,3.3,52.0,107.0,0.4,16.0,46.0,4.2,3.3,53.0,249.0,0.4,3.59662
2021-05-26 14:00:00,6.4,15.0,5.7,15.0,65.0,2.4,43.0,53.0,74.89763779527559,2.4,42.0,53.0,75.0,1.2,38.0,51.0,1.2,40.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.0,5.3,3.8,50.0,266.0,0.4,17.0,45.0,5.4,3.8,53.0,246.0,0.4,3.45794
2021-05-26 16:00:00,6.3,15.0,5.7,15.0,65.0,2.4,43.0,53.0,76.0,2.4,42.0,53.0,76.0,1.1,38.0,51.0,1.1,40.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,4.6,3.4,54.0,198.0,0.4,17.0,46.0,4.7,3.4,54.0,198.0,0.4,3.69144
2021-05-26 18:00:00,6.5,15.0,5.6,15.0,64.0,2.4,42.0,53.0,75.0,2.4,42.0,53.0,76.0,1.1,38.0,51.0,1.1,40.0,51.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,4.8,3.7,55.0,157.0,0.4,17.0,44.0,5.0,3.7,53.0,107.0,0.4,3.60236
2021-05-26 20:00:00,6.2,15.0,5.7,15.0,65.0,2.4,43.0,53.0,74.0,2.4,42.0,53.0,73.0,1.1,37.0,51.0,1.1,40.0,51.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,4.4,3.3,52.0,107.0,0.4,17.0,43.0,4.4,3.3,51.0,100.0,0.4,3.6939
2021-05-26 22:00:00,6.1,15.0,5.9,15.0,64.85496183206106,2.4,42.0,53.0,74.93893129770993,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,40.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,5.0,4.0,51.0,102.0,0.4,17.0,41.0,5.0,4.0,50.0,191.0,0.4,3.67652
2021-05-27 00:00:00,6.2,15.0,5.8,15.0,70.0,2.4,42.0,53.0,75.0,2.4,42.0,51.93939393939394,74.0,1.2,38.0,50.0,1.2,40.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,5.0,4.0,52.0,282.0,0.4,17.0,42.0,5.0,4.0,52.0,111.0,0.4,2.917584
2021-05-27 02:00:00,6.4,15.0,5.9,15.0,65.0,2.4,42.0,53.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,41.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,52.0,289.0,0.4,16.0,47.0,5.0,4.0,55.0,151.0,0.4,2.762176
2021-05-27 04:00:00,6.5,15.0,5.7,15.0,65.0,2.4,42.0,51.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,5.0,4.0,55.0,197.0,0.4,16.0,44.0,5.0,4.0,52.0,247.0,0.4,2.825104
2021-05-27 06:00:00,6.5,15.0,5.7,15.0,65.0,2.4,42.0,51.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,54.0,128.0,0.4,16.0,45.0,5.0,4.0,53.0,261.0,0.4,2.770096
2021-05-27 08:00:00,6.3,15.0,5.7,15.0,65.0,2.4,43.0,52.0,74.0,2.4,42.0,52.0,75.0,1.1,38.0,50.0,1.1,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,5.0,4.0,51.0,108.0,0.4,16.0,43.0,5.0,4.0,50.0,185.0,0.4,2.841024
2021-05-27 10:00:00,6.1,15.0,5.7,15.0,64.0,2.4,42.0,52.0,76.0,2.4,42.0,52.0,76.0,1.1,37.0,51.0,1.1,40.0,51.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,4.8,3.4,55.0,186.0,0.4,17.0,48.0,4.8,3.4,55.0,191.0,0.4,2.910288
2021-05-27 12:00:00,6.3,15.0,5.6,15.0,68.0,2.4,43.0,52.0,75.0,2.4,42.0,52.0,73.0,1.0,39.0,51.0,1.0,40.0,51.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.5,3.6,52.0,109.0,0.4,17.0,43.0,5.3,3.8,51.0,230.0,0.4,2.67424
2021-05-27 14:00:00,6.5,15.0,5.7,15.0,69.0,2.4,42.0,52.0,74.0,2.4,42.0,52.0,72.0,1.0,38.0,51.0,1.0,40.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,50.0,4.1,3.2,55.0,226.0,0.4,17.0,46.0,4.3,3.1,52.0,241.0,0.4,2.702368
2021-05-27 16:00:00,6.3,15.0,5.6,15.0,68.0,2.4,42.0,52.0,72.0,2.4,42.0,52.0,73.0,1.0,38.0,51.0,1.0,40.0,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,53.0,5.0,3.3,56.0,197.0,0.4,17.0,54.0,5.0,3.4,57.0,133.0,0.4,2.864272
2021-05-27 18:00:00,6.2,15.0,5.5,15.0,67.0,2.5,43.0,52.0,73.0,2.5,42.0,52.0,75.0,1.1,38.0,51.0,1.1,40.0,51.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,5.2,3.7,53.0,117.0,0.4,17.0,42.0,5.2,3.7,51.0,98.0,0.4,2.913264
2021-05-27 20:00:00,6.1,15.0,5.7,15.0,68.0,2.5,42.0,52.0,75.0,2.5,42.0,52.0,75.0,1.1,38.0,51.0,1.1,40.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.9,3.6,54.0,118.0,0.4,17.0,43.0,5.1,3.6,52.0,99.0,0.4,2.805712
2021-05-27 22:00:00,6.4,15.0,5.4,15.0,65.20979020979021,2.4,42.0,53.0,75.0,2.4,42.0,52.0,73.0,1.3,38.0,50.0,1.3,39.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.0,4.0,55.0,153.0,0.4,17.0,44.0,5.0,4.0,52.0,111.0,0.4,3.168144
2021-05-28 00:00:00,6.0,15.0,5.6,15.0,64.0,2.4,43.0,53.0,75.0,2.4,43.0,53.0,75.0,1.1,39.0,52.0,1.1,41.0,52.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,4.6,3.5,51.0,195.0,0.4,17.0,42.0,4.6,3.5,51.0,134.0,0.4,2.810288
2021-05-28 02:00:00,6.4,15.0,5.5,15.0,70.0,2.4,42.0,53.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,52.0,1.1,40.0,52.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,5.0,4.0,52.0,117.0,0.4,16.0,43.0,5.0,4.0,51.0,103.0,0.4,2.89088
2021-05-28 04:00:00,6.5,15.0,5.7,15.0,65.0,2.4,42.0,51.0,75.0,2.4,42.0,53.0,75.0,1.1,37.0,51.0,1.1,40.0,51.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,5.0,4.0,50.0,261.0,0.4,16.0,43.0,5.0,4.0,51.0,106.0,0.4,2.86216
